type,montant,compteSource,sourceAvant,sourceApres,compteDist,distAvant,distApres,isFraud
CASH_OUT,229561.02,C1678745080,541.0,0.0,C273505927,350486.34,580047.36,0
CASH_OUT,6327.11,C929922205,19357.0,13029.89,C902356348,34171.19,40498.31,0
CASH_OUT,114864.37,C208900966,114864.37,0.0,C2041696205,0.0,114864.37,1
CASH_IN,133492.73,C261419862,5550050.28,5683543.01,C354631914,2270627.93,2137135.2,0
TRANSFER,742098.46,C1975514823,0.0,0.0,C1842651014,1427600.78,2169699.24,0
PAYMENT,13544.91,C293935051,130592.67,117047.76,M477962344,0.0,0.0,0
PAYMENT,5959.43,C1039262030,0.0,0.0,M1059606197,0.0,0.0,0
PAYMENT,30692.39,C1416556349,0.0,0.0,M89002275,0.0,0.0,0
CASH_OUT,4626269.69,C1879221342,4626269.69,0.0,C280556441,4501183.12,9127452.81,1
TRANSFER,4309298.47,C668700925,4309298.47,0.0,C1360905880,0.0,0.0,1
CASH_OUT,2728625.68,C67550882,2728625.68,0.0,C58470057,8454424.24,11183049.93,1
CASH_OUT,48712.12,C356205172,48712.12,0.0,C1034144865,258570.9,307283.02,0
CASH_OUT,256663.51,C2118702540,0.0,0.0,C910539221,9115129.07,9371792.58,0
TRANSFER,4529.65,C954298206,4529.65,0.0,C18650773,0.0,0.0,1
CASH_OUT,84196.79,C1694088723,84196.79,0.0,C299259350,1094796.52,1008188.22,1
TRANSFER,295205.08,C668078462,295205.08,0.0,C1570004468,0.0,0.0,1
PAYMENT,10603.05,C474897262,0.0,0.0,M1208599973,0.0,0.0,0
TRANSFER,37394.15,C883298030,37394.15,0.0,C441954287,0.0,0.0,0
TRANSFER,124311.57,C318078280,124311.57,0.0,C571016162,0.0,0.0,1
CASH_OUT,594471.04,C1345990968,594471.04,0.0,C623395017,1788456.17,2382927.21,1
CASH_OUT,652782.54,C1743463751,652782.54,0.0,C400200038,170737.43,823519.97,1
CASH_IN,104928.04,C236426845,20883.0,125811.04,C1873153144,0.0,0.0,0
CASH_OUT,3374.25,C501091944,3374.25,0.0,C540962810,94021.36,97395.6,1
CASH_OUT,367187.66,C666004054,0.0,0.0,C1063760935,9670388.7,10037576.36,0
CASH_OUT,949979.11,C971577416,949979.11,0.0,C1652005697,0.0,949979.11,1
CASH_OUT,3354215.55,C15998384,3354215.55,0.0,C1911997323,0.0,3354215.55,1
CASH_IN,162110.12,C889764872,3675395.31,3837505.42,C1784564645,22794584.45,22632474.33,0
TRANSFER,699183.61,C735610108,699183.61,0.0,C1408037662,0.0,0.0,1
CASH_OUT,17925.31,C497681531,0.0,0.0,C706688724,594085.31,612010.62,0
PAYMENT,26322.62,C1954714435,771.0,0.0,M727927111,0.0,0.0,0
TRANSFER,1065787.82,C1824832206,1065787.82,0.0,C1489226533,0.0,0.0,1
TRANSFER,553093.02,C654201362,30313.0,0.0,C1535348211,61512.35,614605.36,0
CASH_OUT,10000000.0,C1855594531,10000000.0,0.0,C301687974,185609.51,10185609.51,1
CASH_OUT,1676936.79,C1237943319,1676936.79,0.0,C1864215289,40039.54,1716976.33,1
CASH_OUT,111428.84,C1177827109,0.0,0.0,C239731893,1849445.99,1960874.83,0
CASH_OUT,132137.86,C336487096,0.0,0.0,C841303874,1058732.18,1190870.04,0
TRANSFER,4602636.68,C635388534,4602636.68,0.0,C1846115729,0.0,0.0,1
TRANSFER,49029.35,C980332391,235273.63,186244.29,C1572183927,15450557.75,15499587.1,0
TRANSFER,2897907.81,C791144032,2897907.81,0.0,C220917554,0.0,0.0,1
CASH_OUT,422648.87,C1886113938,422648.87,0.0,C861197285,0.0,422648.87,0
PAYMENT,7663.97,C1432714712,53052.0,45388.03,M1343798043,0.0,0.0,0
CASH_OUT,100433.21,C1558137654,100433.21,0.0,C1468294799,1935472.98,2035906.19,0
CASH_OUT,376059.27,C141206514,376059.27,0.0,C1457638866,0.0,376059.27,1
TRANSFER,216000.95,C666284351,216000.95,0.0,C1896227461,0.0,0.0,1
PAYMENT,30139.59,C1725129577,0.0,0.0,M2013283953,0.0,0.0,0
CASH_OUT,2107997.33,C1471805107,2107997.33,0.0,C719805094,0.0,2107997.33,1
CASH_OUT,267384.74,C1781974876,0.0,0.0,C141228461,1099390.64,1366775.37,0
TRANSFER,251199.91,C482850122,251199.91,0.0,C1683790241,0.0,0.0,1
CASH_OUT,972723.96,C1970471613,972723.96,0.0,C222800798,0.0,972723.96,1
TRANSFER,735329.1,C1327882647,735329.1,0.0,C1358165818,0.0,0.0,1
TRANSFER,199788.65,C1774380918,234.0,0.0,C1989339516,1271962.28,1471750.93,0
CASH_OUT,971133.63,C184826905,971133.63,0.0,C1167936377,6456.76,977590.39,1
PAYMENT,1558.32,C1625078792,11696.0,10137.68,M1181531038,0.0,0.0,0
PAYMENT,18204.9,C1580491204,0.0,0.0,M1909400530,0.0,0.0,0
CASH_OUT,414153.16,C1882912047,414153.16,0.0,C845050993,379431.75,793584.91,0
CASH_OUT,270876.47,C1267437156,0.0,0.0,C22864364,455304.42,726180.89,0
CASH_OUT,278309.23,C1981937709,133.0,0.0,C781231070,3110394.72,3388703.95,0
CASH_OUT,998086.61,C175000067,998086.61,0.0,C1507172682,440777.77,1438864.38,1
TRANSFER,537539.97,C1135563168,537539.97,0.0,C743232088,0.0,0.0,1
CASH_OUT,168622.15,C1932640199,104255.03,0.0,C1524431012,613847.83,782469.98,0
TRANSFER,37323.15,C2027331008,37323.15,0.0,C235368108,0.0,0.0,0
TRANSFER,1264551.38,C1504697378,1264551.38,0.0,C1780665537,0.0,0.0,1
CASH_OUT,253261.36,C1059771191,253261.36,0.0,C1382936824,0.0,253261.36,1
TRANSFER,437529.2,C2041751242,14440.0,0.0,C904179387,548531.59,986060.78,0
TRANSFER,2728625.68,C2079148298,2728625.68,0.0,C807091049,0.0,0.0,1
TRANSFER,982414.06,C837087174,982414.06,0.0,C2003416160,0.0,0.0,1
CASH_OUT,439477.12,C728601068,5537.0,0.0,C1714489765,0.0,439477.12,0
PAYMENT,50142.15,C32121543,40717.62,0.0,M1559930580,0.0,0.0,0
CASH_OUT,121275.7,C80212264,0.0,0.0,C1986423207,829411.4,950687.1,0
TRANSFER,16619.95,C269855064,16619.95,0.0,C501496280,0.0,0.0,1
CASH_OUT,293376.63,C186204329,0.0,0.0,C699688007,488132.76,781509.39,0
TRANSFER,1445166.74,C757889087,1445166.74,0.0,C688244166,0.0,0.0,1
PAYMENT,7046.88,C749790697,0.0,0.0,M1850190616,0.0,0.0,0
PAYMENT,4143.32,C2076322646,0.0,0.0,M2126775869,0.0,0.0,0
PAYMENT,13902.41,C1195569258,0.0,0.0,M952682694,0.0,0.0,0
CASH_OUT,209340.53,C1192577940,209340.53,0.0,C486241837,744384.06,953724.59,1
CASH_OUT,414423.25,C1512485334,104555.0,0.0,C1559754307,2560489.0,2974912.25,0
CASH_OUT,57163.35,C1657382194,542600.52,485437.17,C917938892,1031384.97,1088548.32,0
CASH_IN,54665.31,C358172690,104753.0,159418.31,C673635405,0.0,0.0,0
CASH_OUT,202411.49,C812433578,0.0,0.0,C447352367,4260210.91,4462622.4,0
PAYMENT,22922.9,C1484192975,24212.93,1290.03,M347109118,0.0,0.0,0
CASH_OUT,100840.93,C1892976179,100840.93,0.0,C1902905747,47681.33,148522.26,0
TRANSFER,313936.67,C809683747,313936.67,0.0,C1317216992,0.0,0.0,1
TRANSFER,253261.36,C293823168,253261.36,0.0,C1902597722,0.0,0.0,1
CASH_OUT,58614.34,C377750797,0.0,0.0,C1893495556,460195.49,518809.83,0
CASH_OUT,1232013.7,C1626793558,1232013.7,0.0,C1907745534,0.0,1232013.7,1
CASH_OUT,162756.9,C1466532646,162756.9,0.0,C1824270535,927190.11,1089947.01,0
TRANSFER,1322277.84,C1670593881,1322277.84,0.0,C782761393,0.0,0.0,1
CASH_OUT,427892.96,C273103025,0.0,0.0,C769864157,614209.62,1042102.57,0
CASH_OUT,26287.21,C1305357307,21464.0,0.0,C80301164,1143175.55,1169462.76,0
PAYMENT,9751.22,C1411152177,0.0,0.0,M334568065,0.0,0.0,0
TRANSFER,2689.43,C1733605801,2689.43,0.0,C1430622047,0.0,0.0,1
CASH_IN,143260.03,C2121470466,36555.0,179815.03,C573864285,0.0,0.0,0
PAYMENT,4944.07,C1248055557,455461.85,450517.78,M1023162290,0.0,0.0,0
TRANSFER,1892137.66,C1387416875,1892137.66,0.0,C1999528314,0.0,0.0,1
TRANSFER,1535532.97,C1130932087,16028.0,0.0,C1487827995,60172.52,1595705.5,0
PAYMENT,40834.95,C2142829424,0.0,0.0,M966769808,0.0,0.0,0
CASH_OUT,2241630.36,C2036950441,2241630.36,0.0,C1421192075,5951537.54,8193167.9,1
CASH_OUT,270670.06,C1651584114,1524.0,0.0,C313988649,295580.25,566250.32,0
CASH_OUT,106601.15,C1647085354,106601.15,0.0,C113727992,2361916.89,2468518.04,1
TRANSFER,873356.47,C1856023832,873356.47,0.0,C625389009,0.0,0.0,1
CASH_OUT,2140888.35,C1698317518,2140888.35,0.0,C1796866708,7440.39,2148328.74,1
TRANSFER,219110.27,C662565017,219110.27,0.0,C352364019,0.0,0.0,1
CASH_IN,388773.39,C1386090128,940777.07,1329550.45,C1402538198,393196.35,4422.97,0
CASH_IN,313577.22,C1532092655,36712.0,350289.22,C876924002,0.0,0.0,0
CASH_OUT,48340.79,C1078822434,48340.79,0.0,C347056727,3532298.75,3580639.54,1
CASH_OUT,414001.75,C1229428185,1172.77,0.0,C1246297699,1443041.91,1857043.66,0
PAYMENT,3333.93,C1442602361,11098.0,7764.07,M738682753,0.0,0.0,0
CASH_OUT,53930.63,C2003310164,0.0,0.0,C1451636403,3697045.16,3750975.79,0
CASH_OUT,8488865.83,C1770565614,8488865.83,0.0,C863370612,0.0,8488865.83,1
CASH_OUT,70197.08,C353628556,10574.0,0.0,C943905916,2587431.62,2657628.71,0
TRANSFER,358897.78,C43790374,0.0,0.0,C1760523902,1946685.29,2305583.07,0
CASH_OUT,143062.04,C1604615870,9972.0,0.0,C1868117364,342442.03,485504.07,0
CASH_OUT,12373.59,C832146848,0.0,0.0,C229392650,1140335.4,1152708.98,0
CASH_OUT,501375.26,C768266913,10258.0,0.0,C1392088040,436076.2,937451.46,0
CASH_OUT,76133.19,C1871273131,76133.19,0.0,C1784771871,0.0,76133.19,0
PAYMENT,15726.19,C1609471798,11478.0,0.0,M1341775051,0.0,0.0,0
TRANSFER,2085019.56,C1100390301,2085019.56,0.0,C989495920,0.0,0.0,1
CASH_OUT,325470.07,C570536992,325470.07,0.0,C437423112,19771.15,345241.22,0
PAYMENT,4449.05,C2046012804,28917.0,24467.95,M942816452,0.0,0.0,0
PAYMENT,12021.24,C701391395,53202.0,41180.76,M1510944795,0.0,0.0,0
TRANSFER,340936.99,C1355922572,340936.99,0.0,C1385531545,0.0,0.0,1
PAYMENT,12862.4,C788471493,0.0,0.0,M1753463508,0.0,0.0,0
CASH_OUT,368973.39,C1434246047,368973.39,0.0,C248129256,131867.63,500841.01,0
PAYMENT,5245.5,C452419631,280.0,0.0,M379810675,0.0,0.0,0
PAYMENT,16905.73,C1348315572,5070.78,0.0,M612549876,0.0,0.0,0
CASH_OUT,40649.19,C1578590563,0.0,0.0,C86012217,69878.0,110527.19,0
CASH_OUT,127564.33,C471097879,127564.33,0.0,C312345,272123.54,399687.88,1
CASH_IN,119630.94,C551953490,3030642.07,3150273.01,C2137083225,1706881.37,1587250.43,0
CASH_OUT,692743.57,C1891204803,692743.57,0.0,C1400173995,0.0,692743.57,1
TRANSFER,3947541.37,C38256696,3947541.37,0.0,C160187757,0.0,0.0,1
CASH_IN,192328.2,C20064456,29871.0,222199.2,C487637187,0.0,0.0,0
CASH_OUT,3116889.41,C1369312276,3116889.41,0.0,C584026670,226218.51,3343107.92,1
TRANSFER,76646.05,C2015533974,76646.05,0.0,C110048242,0.0,0.0,1
TRANSFER,86258.11,C1449357986,86258.11,0.0,C185244782,0.0,0.0,1
TRANSFER,236217.25,C1283092986,0.0,0.0,C440777189,243232.9,479450.15,0
CASH_OUT,80062.31,C1994649948,0.0,0.0,C1032589043,1790193.15,1870255.46,0
CASH_OUT,131308.73,C1638888555,0.0,0.0,C1967102448,409058.09,540366.83,0
PAYMENT,13281.03,C21851600,0.0,0.0,M178934519,0.0,0.0,0
CASH_OUT,2341474.44,C1090006952,2341474.44,0.0,C264963065,18780.15,2360254.6,1
CASH_IN,158818.22,C838144001,20489.0,179307.22,C914863593,0.0,0.0,0
TRANSFER,1946.74,C2090764492,1946.74,0.0,C776246900,0.0,0.0,1
CASH_OUT,47721.95,C528875207,47721.95,0.0,C1681024448,39484.71,87206.65,0
CASH_OUT,226277.07,C1432598988,0.0,0.0,C229740015,3572338.19,3798615.26,0
CASH_IN,139443.99,C911680576,39173.0,178616.99,C567986144,645983.36,506539.37,0
CASH_OUT,313697.44,C624146963,313697.44,0.0,C2012667225,0.0,313697.44,1
CASH_OUT,2656973.04,C759396393,2656973.04,0.0,C899155690,654028.45,3311001.49,1
TRANSFER,334790.89,C2135188443,334790.89,0.0,C1068035657,0.0,0.0,1
CASH_OUT,162192.78,C1133500128,162192.78,0.0,C1665056886,0.0,162192.78,0
CASH_OUT,231978.48,C1281479981,231978.48,0.0,C412977644,0.0,231978.48,0
PAYMENT,1151.11,C1570685410,137904.04,136752.93,M1137327581,0.0,0.0,0
CASH_OUT,145315.38,C1218026657,0.0,0.0,C1203896601,754691.15,900006.53,0
TRANSFER,43996.54,C856398760,43996.54,0.0,C776566815,0.0,0.0,1
TRANSFER,85303.24,C652160524,85303.24,0.0,C305321296,0.0,0.0,1
CASH_OUT,150487.9,C1461864339,11602.0,0.0,C246503327,879759.13,1030247.03,0
CASH_OUT,245970.86,C1529702229,245970.86,0.0,C1178104169,14287843.63,14533814.5,1
CASH_OUT,328537.65,C1227554890,0.0,0.0,C511562180,9551455.75,9879993.41,0
PAYMENT,13775.14,C1821565609,0.0,0.0,M324502854,0.0,0.0,0
PAYMENT,3830.69,C1195967452,0.0,0.0,M1203488706,0.0,0.0,0
TRANSFER,259186.43,C1374344025,259186.43,0.0,C717552851,0.0,0.0,1
CASH_OUT,135035.66,C926586664,9137.0,0.0,C986666831,27518.81,162554.47,0
CASH_OUT,940957.88,C655091661,940957.88,0.0,C1527942932,434097.75,1375055.63,1
CASH_OUT,54315.63,C1072521914,6691.0,0.0,C1366043018,143001.15,197316.78,0
CASH_OUT,89596.79,C53932340,89596.79,0.0,C987355544,0.0,89596.79,0
CASH_IN,136394.17,C533715811,16068.0,152462.17,C550922065,120322.29,0.0,0
TRANSFER,2985840.4,C1911667833,2985840.4,0.0,C423310949,0.0,0.0,1
PAYMENT,26333.77,C686119788,0.0,0.0,M1100000914,0.0,0.0,0
CASH_OUT,306675.37,C78926936,306675.37,0.0,C3029667,3566083.7,3872759.07,1
TRANSFER,579279.81,C74288454,10776.0,0.0,C711477703,0.0,579279.81,0
CASH_OUT,247877.03,C1202798946,247877.03,0.0,C579001815,283820.59,531697.62,1
TRANSFER,196561.69,C1808233473,196561.69,0.0,C333956896,0.0,0.0,1
TRANSFER,327773.15,C505663484,327773.15,0.0,C667256614,0.0,0.0,1
CASH_OUT,645104.5,C649790605,645104.5,0.0,C351734754,0.0,645104.5,1
CASH_OUT,175170.79,C400580734,0.0,0.0,C215069540,330738.77,505909.56,0
TRANSFER,95064.86,C1691381242,95064.86,0.0,C2147250733,0.0,0.0,1
TRANSFER,502008.74,C592583305,17014.0,0.0,C1799913818,1290691.23,1792699.98,0
TRANSFER,27483.79,C442425098,27483.79,0.0,C684431527,0.0,0.0,1
CASH_IN,179010.98,C1582849545,9329027.03,9508038.01,C1132821806,336831.58,157820.6,0
TRANSFER,44482.33,C409367795,44482.33,0.0,C1969995735,0.0,0.0,1
TRANSFER,2000718.2,C510551701,2000718.2,0.0,C1180976855,0.0,0.0,1
CASH_OUT,818639.22,C79473657,818639.22,0.0,C1402186956,256864.44,1075503.66,1
TRANSFER,269476.09,C1998191223,269476.09,0.0,C1458219596,0.0,0.0,1
PAYMENT,6861.75,C1187748482,0.0,0.0,M350674200,0.0,0.0,0
PAYMENT,25253.54,C1054481260,7555.0,0.0,M929797847,0.0,0.0,0
TRANSFER,10000000.0,C2099141021,21343002.08,11343002.08,C1733297456,0.0,0.0,1
CASH_IN,402713.25,C1735388625,549.0,403262.25,C1619582155,49898.88,0.0,0
CASH_OUT,70328.61,C737502715,52663.0,0.0,C1468075418,2242236.83,2312565.44,0
CASH_OUT,100351.57,C1978981997,0.0,0.0,C1589584873,198022.68,298374.25,0
CASH_OUT,338293.14,C1232836519,338293.14,0.0,C1361370826,4293922.64,4632215.78,1
CASH_OUT,253582.94,C1884309243,0.0,0.0,C1143573881,1372227.09,1625810.03,0
TRANSFER,154052.34,C2069798530,154052.34,0.0,C2110724119,0.0,0.0,1
PAYMENT,24532.91,C813885744,22795.0,0.0,M710760651,0.0,0.0,0
CASH_OUT,260948.66,C1092791873,0.0,0.0,C435489079,743641.69,1004590.35,0
TRANSFER,3582885.46,C541955381,3582885.46,0.0,C212885805,0.0,0.0,1
CASH_OUT,27584.17,C641646944,27584.17,0.0,C951980885,0.0,27584.17,0
CASH_OUT,194530.81,C1283216986,0.0,0.0,C1811549786,307303.98,501834.79,0
PAYMENT,148.98,C1264534226,625422.51,625273.54,M2039098362,0.0,0.0,0
PAYMENT,4407.93,C238885928,0.0,0.0,M1994103518,0.0,0.0,0
CASH_OUT,119443.3,C238556595,119443.3,0.0,C1892138777,890204.05,1009647.35,0
TRANSFER,6558087.93,C1050618331,6558087.93,0.0,C1361886731,0.0,0.0,1
TRANSFER,10000000.0,C1530285171,12625132.51,2625132.51,C705319954,0.0,0.0,1
CASH_OUT,555204.74,C782507555,90241.0,0.0,C1219987367,106842.2,662046.94,0
TRANSFER,2202575.1,C1229686156,2202575.1,0.0,C1752604611,0.0,0.0,1
CASH_OUT,400517.07,C391166048,400517.07,0.0,C1123547777,0.0,400517.07,1
CASH_OUT,124121.57,C2024192922,124121.57,0.0,C742155073,413610.96,537732.53,1
CASH_OUT,335094.53,C133235498,335094.53,0.0,C975263460,2507566.66,2842661.18,1
TRANSFER,568918.32,C1564763592,568918.32,0.0,C516990655,0.0,0.0,1
TRANSFER,40013.19,C5740869,40013.19,0.0,C1546346037,0.0,0.0,1
PAYMENT,28689.09,C1337606902,0.0,0.0,M932349334,0.0,0.0,0
TRANSFER,148305.3,C792987085,148305.3,0.0,C1731551447,0.0,0.0,1
TRANSFER,799864.97,C508689583,10472.35,0.0,C782891703,1211711.9,2011576.87,0
TRANSFER,2209035.37,C445829500,2209035.37,0.0,C808764637,0.0,0.0,1
TRANSFER,652782.54,C851249845,652782.54,0.0,C2109638287,0.0,0.0,1
TRANSFER,3968964.4,C432264411,3968964.4,0.0,C536142403,0.0,0.0,1
PAYMENT,7681.55,C1672822350,64456.27,56774.73,M1850110311,0.0,0.0,0
CASH_OUT,252724.5,C2147071419,82485.0,0.0,C1361667938,0.0,252724.5,0
TRANSFER,1303029.52,C1028433606,1303029.52,0.0,C1309625211,0.0,0.0,1
TRANSFER,4241.44,C1002895272,4241.44,0.0,C2080434931,0.0,0.0,1
CASH_IN,12960.17,C456477889,4230605.32,4243565.48,C758542512,51359.54,38399.38,0
TRANSFER,111467.61,C1661252377,111467.61,0.0,C948382009,0.0,0.0,1
TRANSFER,976556.67,C1328087620,0.0,0.0,C1309894555,1681218.82,2657775.5,0
CASH_OUT,255587.47,C1187722081,418410.0,162822.53,C655291522,2682553.6,2938141.06,0
CASH_OUT,897131.97,C675187632,897131.97,0.0,C1138443516,533166.71,1430298.68,1
CASH_OUT,136828.14,C496055775,70444.0,0.0,C467683724,210075.73,346903.87,0
PAYMENT,132.36,C1813381989,0.0,0.0,M309790154,0.0,0.0,0
TRANSFER,3085336.66,C162812306,3085336.66,0.0,C2127407367,0.0,0.0,1
CASH_OUT,418971.0,C1299375115,418971.0,0.0,C559632898,2234184.24,2653155.23,0
TRANSFER,449199.47,C542986012,449199.47,0.0,C628613220,0.0,0.0,1
CASH_OUT,5338162.8,C1742651298,5338162.8,0.0,C866531579,181895.58,5520058.37,1
PAYMENT,10419.42,C563844565,307918.0,297498.58,M1320132937,0.0,0.0,0
CASH_OUT,608665.93,C399574456,89013.0,0.0,C1489310119,0.0,608665.93,0
TRANSFER,125822.44,C675569506,125822.44,0.0,C631063987,0.0,0.0,1
TRANSFER,3370781.65,C1641639361,3370781.65,0.0,C236124320,0.0,0.0,1
CASH_OUT,350233.08,C2139196557,350233.08,0.0,C1438967690,39341.87,389574.95,0
TRANSFER,797710.8,C900480774,797710.8,0.0,C667043624,0.0,0.0,1
CASH_OUT,260408.9,C2004565977,260408.9,0.0,C1185249174,0.0,260408.9,0
PAYMENT,27359.15,C1427391027,553864.91,526505.76,M497695913,0.0,0.0,0
TRANSFER,638487.85,C2102651625,638487.85,0.0,C1551811070,0.0,0.0,1
PAYMENT,8876.55,C971509560,0.0,0.0,M77343427,0.0,0.0,0
TRANSFER,1068952.42,C2072964053,1068952.42,0.0,C1016759454,0.0,0.0,1
CASH_OUT,7618.49,C2113537795,7618.49,0.0,C1152345873,0.0,7618.49,0
TRANSFER,202952.03,C738020926,202952.03,0.0,C1822733472,0.0,0.0,1
TRANSFER,10000000.0,C382584608,16468916.64,6468916.64,C1129582294,0.0,0.0,1
CASH_OUT,6087.58,C645627086,6087.58,0.0,C616112992,3584904.5,3590992.07,0
CASH_OUT,221575.52,C1923544058,8540.0,0.0,C1696241373,0.0,221575.52,0
TRANSFER,150205.64,C1014484059,150205.64,0.0,C1745685493,0.0,0.0,1
CASH_OUT,172390.24,C1285380548,0.0,0.0,C299884411,1682825.54,1855215.78,0
PAYMENT,807.04,C576226511,65109.26,64302.22,M1795659317,0.0,0.0,0
PAYMENT,10556.64,C1867505706,530.0,0.0,M1143812091,0.0,0.0,0
PAYMENT,934.83,C1122481174,0.0,0.0,M594411360,0.0,0.0,0
CASH_OUT,71322.08,C1295141086,0.0,0.0,C534004359,396754.41,468076.49,0
TRANSFER,335094.53,C1990249992,335094.53,0.0,C410556619,0.0,0.0,1
TRANSFER,580387.06,C12585107,580387.06,0.0,C1287650869,0.0,0.0,1
CASH_OUT,212644.66,C2118889300,14627.0,0.0,C1643019179,0.0,212644.66,0
CASH_OUT,53753.15,C1546739787,0.0,0.0,C1734487762,1352584.71,1406337.86,0
PAYMENT,8472.73,C492085102,146189.0,137716.27,M745193645,0.0,0.0,0
CASH_OUT,118499.44,C1801565118,118499.44,0.0,C1877373343,1881892.83,2000392.27,0
CASH_OUT,27291.0,C1768080343,0.0,0.0,C782316934,744461.94,771752.94,0
TRANSFER,442078.7,C1223367859,223520.99,0.0,C972921679,2128401.22,2570479.92,0
CASH_OUT,1891921.94,C34007989,1891921.94,0.0,C1902245575,66224.04,1958145.98,1
PAYMENT,20558.98,C1178228795,184827.0,164268.02,M637402295,0.0,0.0,0
PAYMENT,10108.51,C1709103045,0.0,0.0,M1836019264,0.0,0.0,0
CASH_IN,22177.58,C902171849,251111.0,273288.58,C254515783,249953.13,227775.56,0
CASH_OUT,138841.04,C120807766,14444.0,0.0,C1006597963,0.0,138841.04,0
TRANSFER,2254417.02,C1125239020,2254417.02,0.0,C986951874,0.0,0.0,1
PAYMENT,15993.6,C1717159605,11442.0,0.0,M773386075,0.0,0.0,0
TRANSFER,3332748.16,C136906216,3332748.16,0.0,C560125098,0.0,0.0,1
TRANSFER,10000000.0,C373820487,29110884.44,19110884.44,C839316822,0.0,0.0,1
PAYMENT,6201.6,C1430047455,0.0,0.0,M1566256193,0.0,0.0,0
CASH_IN,166917.75,C273545373,407741.42,574659.17,C1382125071,1994600.6,1827682.85,0
PAYMENT,13543.78,C261338043,0.0,0.0,M113609419,0.0,0.0,0
PAYMENT,14803.64,C1396623053,537206.21,522402.57,M1813236634,0.0,0.0,0
CASH_OUT,122639.34,C2124143230,122639.34,0.0,C1974637471,979453.17,1102092.51,0
CASH_IN,284775.69,C852477966,41313.0,326088.69,C166508689,4189264.65,3904488.96,0
CASH_OUT,5741.05,C577110078,5741.05,0.0,C661765724,1657816.03,1663557.07,1
CASH_OUT,407572.09,C70106005,295611.0,0.0,C1962960507,0.0,407572.09,0
CASH_IN,70786.93,C128289442,51688.0,122474.93,C296388867,0.0,0.0,0
TRANSFER,424700.99,C1177326295,424700.99,0.0,C1796978414,0.0,0.0,1
PAYMENT,782.63,C193132892,0.0,0.0,M1567203035,0.0,0.0,0
CASH_OUT,283976.3,C1853423819,283976.3,0.0,C487915581,41606.6,325582.9,1
PAYMENT,15089.68,C1242496566,0.0,0.0,M1324945092,0.0,0.0,0
CASH_OUT,294870.3,C1611139219,343606.0,48735.7,C313433099,0.0,294870.3,0
TRANSFER,541115.02,C1521707504,541115.02,0.0,C1498366839,0.0,0.0,1
TRANSFER,513082.74,C1314353010,513082.74,0.0,C1426875642,0.0,0.0,1
CASH_OUT,130777.09,C1641644327,130777.09,0.0,C1447531864,0.0,130777.09,1
CASH_IN,96940.5,C1783604601,5076352.45,5173292.95,C1220968975,5591825.1,5494884.6,0
CASH_OUT,386.7,C2080384380,605086.0,604699.3,C1183617409,74034.47,74421.17,0
CASH_OUT,245343.01,C1779724560,152139.0,0.0,C1114689792,1495883.77,1741226.78,0
TRANSFER,1436.38,C1462369015,1436.38,0.0,C204541509,0.0,0.0,1
CASH_OUT,18574.1,C995232687,76.0,0.0,C1648370905,7464915.04,7483489.13,0
CASH_OUT,43525.23,C1873420424,12237.0,0.0,C1636782933,3005901.62,3049426.85,0
CASH_OUT,486406.9,C2093886319,58023.05,0.0,C2111311938,1692811.39,2179218.29,0
CASH_OUT,5658123.36,C1969327890,5658123.36,0.0,C1613929073,1094471.2,6752594.56,1
CASH_OUT,714218.48,C1835708623,714218.48,0.0,C1881116283,106940.83,821159.31,1
PAYMENT,9127.0,C2110035696,57270.0,48143.0,M1016913432,0.0,0.0,0
CASH_OUT,108674.58,C39205342,62596.0,0.0,C407908614,1085748.11,1194422.7,0
TRANSFER,1165187.89,C1125545468,1165187.89,0.0,C1693214292,0.0,0.0,1
TRANSFER,298365.86,C331578052,298365.86,0.0,C18819667,0.0,0.0,1
TRANSFER,9772559.35,C417981063,9772559.35,0.0,C1176673721,0.0,0.0,1
CASH_OUT,2025628.87,C1840157167,2025628.87,0.0,C760531323,914254.52,2939883.39,1
TRANSFER,534470.98,C151499440,534470.98,0.0,C870411715,0.0,0.0,1
CASH_OUT,116636.06,C1536790025,116636.06,0.0,C1430191148,0.0,116636.06,0
PAYMENT,9528.04,C1194338058,60945.62,51417.57,M1427121738,0.0,0.0,0
CASH_OUT,167001.76,C1960977956,744.0,0.0,C688440459,0.0,167001.76,0
PAYMENT,8075.17,C1773463061,5059.0,0.0,M1905261067,0.0,0.0,0
CASH_OUT,337810.17,C206355745,337810.17,0.0,C1521769124,2016352.07,2354162.24,1
CASH_OUT,82485.55,C1279215790,0.0,0.0,C1156244279,553022.16,635507.71,0
CASH_IN,20480.64,C773416976,893949.53,914430.17,C1168744483,273812.5,253331.86,0
CASH_OUT,2755588.11,C164780972,2755588.11,0.0,C380842084,2758109.87,5513697.98,1
CASH_OUT,692654.27,C87360228,692654.27,0.0,C1275559183,0.0,692654.27,1
CASH_OUT,467466.37,C1844590818,385652.02,0.0,C1103545664,810510.96,1277977.33,0
PAYMENT,20227.56,C159367502,0.0,0.0,M522487288,0.0,0.0,0
CASH_OUT,4892226.25,C505947737,4892226.25,0.0,C1438698807,54435.33,4946661.58,1
TRANSFER,615398.61,C2116343175,615398.61,0.0,C532704190,0.0,0.0,1
PAYMENT,10830.94,C56224353,46163.22,35332.28,M528224909,0.0,0.0,0
